"line","rep","enviro","data","sd","se"
1,1,0,1.7945,0.115064112563388,0.0813626142647838
1,1,0.5,1.809,NA,NA
1,1,1,1.853,0.0509116882454315,0.0509116882454315
1,1,4,1.593,NA,NA
1,1,8,0.24475,0.0908632213824714,0.0908632213824714
1,1,32,0.2055,0.153442171517481,0.153442171517481
1,1,128,0.1095,NA,NA
1,2,0,1.766,0.117042727240952,0.0827617061206449
1,2,0.5,1.786,NA,NA
1,2,1,1.8315,0.0544472221513643,0.0544472221513643
1,2,4,1.54,NA,NA
1,2,8,0.16875,0.153088618126888,0.153088618126888
1,2,32,0.16775,0.194100811435707,0.194100811435707
1,2,128,0.039,NA,NA
1,3,0,1.76666666666667,0.104001602551756,0.0735402384186145
1,3,0.5,1.794,NA,NA
1,3,1,1.8275,0.0360624458405139,0.0360624458405139
1,3,4,1.472,NA,NA
1,3,8,0.19375,0.127632774004172,0.127632774004172
1,3,32,0.17175,0.196929238560453,0.196929238560453
1,3,128,0.035,NA,NA
1,4,0,1.79116666666667,0.0992475860327763,0.0701786411001714
1,4,0.5,1.79,NA,NA
1,4,1,1.844,0.0395979797464467,0.0395979797464467
1,4,4,1.533,NA,NA
1,4,8,0.2385,0.0883883476483184,0.0883883476483184
1,4,32,0.21375,0.151674404564514,0.151674404564514
1,4,128,0.1365,NA,NA
1,5,0,1.74516666666667,0.100563827161327,0.0711093641278466
1,5,0.5,1.756,NA,NA
1,5,1,1.82,0.0367695526217005,0.0367695526217005
1,5,4,1.485,NA,NA
1,5,8,0.193,0.0989949493661167,0.0989949493661167
1,5,32,0.14975,0.165816540188245,0.165816540188245
1,5,128,0.075,NA,NA
1,6,0,1.75,0.09559811713627,0.0675980768957224
1,6,0.5,1.765,NA,NA
1,6,1,1.816,0.029698484809835,0.029698484809835
1,6,4,1.576,NA,NA
1,6,8,0.2,0.103237590053236,0.103237590053236
1,6,32,0.17925,0.169352074094178,0.169352074094178
1,6,128,0.0815,NA,NA
1,7,0,1.76016666666667,0.0829974899218846,0.0586880879452268
1,7,0.5,1.79,NA,NA
1,7,1,1.818,0.0240416305603426,0.0240416305603426
1,7,4,1.517,NA,NA
1,7,8,0.23125,0.11985459941112,0.11985459941112
1,7,32,0.169,0.182433549546129,0.182433549546129
1,7,128,0.0925,NA,NA
1,8,0,1.7855,0.0898039531423868,0.0635009842443407
1,8,0.5,1.79,NA,NA
1,8,1,1.8485,0.0176776695296636,0.0176776695296636
1,8,4,1.414,NA,NA
1,8,8,0.19275,0.0894490078200983,0.0894490078200983
1,8,32,0.176,0.175362481734264,0.175362481734264
1,8,128,0.1195,NA,NA
1,9,0,1.735,0.110109036868006,0.0778588466392869
1,9,0.5,1.775,NA,NA
1,9,1,1.8365,0.0346482322781408,0.0346482322781408
1,9,4,1.426,NA,NA
1,9,8,0.16325,0.182079996155536,0.182079996155536
1,9,32,0.154,0.202232539419353,0.202232539419353
1,9,128,0.0345,NA,NA
1,10,0,1.73583333333333,0.0745860800239116,0.0527403229670304
1,10,0.5,1.728,NA,NA
1,10,1,1.7955,0.0289913780286486,0.0289913780286486
1,10,4,1.441,NA,NA
1,10,8,0.23775,0.0951058620695906,0.0951058620695906
1,10,32,0.19225,0.187736850405028,0.187736850405028
1,10,128,0.1125,NA,NA
1,11,0,1.76066666666667,0.107034262427194,0.0756846527815691
1,11,0.5,1.77,NA,NA
1,11,1,1.838,0.0537401153701775,0.0537401153701775
1,11,4,1.436,NA,NA
1,11,8,0.173,0.176776695296637,0.176776695296637
1,11,32,0.1655,0.215667568261897,0.215667568261897
1,11,128,0.02,NA,NA
1,12,0,1.72783333333333,0.0637815281514432,0.0451003510703261
1,12,0.5,1.773,NA,NA
1,12,1,1.8215,0.0431335136523795,0.0431335136523795
1,12,4,1.413,NA,NA
1,12,8,0.2255,0.0954594154601839,0.0954594154601839
1,12,32,0.197,0.171119841047145,0.171119841047145
1,12,128,0.1235,NA,NA
2,1,0,1.72316666666667,0.179113325392985,0.126652246986252
2,1,0.5,1.716,NA,NA
2,1,1,1.4975,0.183140656327316,0.183140656327316
2,1,4,0.363,NA,NA
2,1,8,0.10175,0.114904851942814,0.114904851942814
2,1,32,0.09275,0.106419570568575,0.106419570568575
2,1,128,0.0255,NA,NA
2,2,0,1.70533333333333,0.196510389886472,0.138953829262337
2,2,0.5,1.678,NA,NA
2,2,1,1.3465,0.023334523779156,0.023334523779156
2,2,4,0.239,NA,NA
2,2,8,0.09,0.0791959594928933,0.0791959594928933
2,2,32,0.082,0.0834386001800126,0.0834386001800126
2,2,128,0.0275,NA,NA
2,3,0,1.736,0.104541857645634,0.0739222564590664
2,3,0.5,1.717,NA,NA
2,3,1,1.7325,0.02050609665441,0.02050609665441
2,3,4,0.258,NA,NA
2,3,8,0.08025,0.0901561146012848,0.0901561146012848
2,3,32,0.077,0.0876812408671319,0.0876812408671319
2,3,128,0.0185,NA,NA
2,4,0,1.77566666666667,0.0960954386707992,0.0679497363252181
2,4,0.5,1.76,NA,NA
2,4,1,1.7995,0.053033008588991,0.053033008588991
2,4,4,0.181,NA,NA
2,4,8,0.087,0.0820243866176395,0.0820243866176395
2,4,32,0.0815,0.0827314933988261,0.0827314933988261
2,4,128,0.0235,NA,NA
2,5,0,1.69283333333333,0.128532421331481,0.0908861467258167
2,5,0.5,1.69,NA,NA
2,5,1,1.3915,0.215667568261897,0.215667568261897
2,5,4,0.214,NA,NA
2,5,8,0.0715,0.0869741340859454,0.0869741340859454
2,5,32,0.06975,0.085206367132979,0.085206367132979
2,5,128,0.0125,NA,NA
2,6,0,1.6425,0.192094377845891,0.13583123720264
2,6,0.5,1.678,NA,NA
2,6,1,1.696,0.0183847763108503,0.0183847763108503
2,6,4,0.246,NA,NA
2,6,8,0.07425,0.0887419010389117,0.0887419010389117
2,6,32,0.07275,0.0894490078200983,0.0894490078200983
2,6,128,0.012,NA,NA
2,7,0,1.65683333333333,0.0542271457236441,0.0383443824655798
2,7,0.5,1.652,NA,NA
2,7,1,1.632,0.0268700576850888,0.0268700576850888
2,7,4,0.195,NA,NA
2,7,8,0.07575,0.085206367132979,0.085206367132979
2,7,32,0.0695,0.0883883476483184,0.0883883476483184
2,7,128,0.016,NA,NA
2,8,0,1.719,0.0762954782408499,0.0539490500379756
2,8,0.5,1.696,NA,NA
2,8,1,1.5,0.13717871555019,0.13717871555019
2,8,4,0.339,NA,NA
2,8,8,0.1225,0.132228968081884,0.132228968081884
2,8,32,0.12225,0.146724657096209,0.146724657096209
2,8,128,0.0575,NA,NA
2,9,0,1.68566666666667,0.0860077515886407,0.0608166643829359
2,9,0.5,1.713,NA,NA
2,9,1,1.696,0.00282842712474619,0.00282842712474619
2,9,4,0.293,NA,NA
2,9,8,0.0765,0.0982878425849301,0.0982878425849301
2,9,32,0.071,0.089095454429505,0.089095454429505
2,9,128,0.0115,NA,NA
2,10,0,1.56766666666667,0.197760798272391,0.139838001511273
2,10,0.5,1.707,NA,NA
2,10,1,1.476,0.240416305603426,0.240416305603426
2,10,4,0.105,NA,NA
2,10,8,0.07125,0.0915703281636579,0.0915703281636579
2,10,32,0.06925,0.0887419010389117,0.0887419010389117
2,10,128,0.00900000000000001,NA,NA
2,11,0,1.70583333333333,0.0922907543220518,0.0652594182219445
2,11,0.5,1.676,NA,NA
2,11,1,1.704,0.0664680374315354,0.0664680374315354
2,11,4,0.146,NA,NA
2,11,8,0.07325,0.0901561146012848,0.0901561146012848
2,11,32,0.07075,0.085206367132979,0.085206367132979
2,11,128,0.013,NA,NA
2,12,0,1.6425,0.0712513157773244,0.0503822885546101
2,12,0.5,1.725,NA,NA
2,12,1,1.492,0.203646752981726,0.203646752981726
2,12,4,0.136,NA,NA
2,12,8,0.095,0.089095454429505,0.089095454429505
2,12,32,0.08975,0.0781352993211135,0.0781352993211135
2,12,128,0.0345,NA,NA
3,1,0,1.76883333333333,0.126386642226674,0.0893688517698794
3,1,0.5,1.267,NA,NA
3,1,1,1.157,0.0523259018078044,0.0523259018078044
3,1,4,1.034,NA,NA
3,1,8,1.09025,0.0378302127934804,0.0378302127934804
3,1,32,1.076,0.0622253967444162,0.0622253967444162
3,1,128,1.009,NA,NA
3,2,0,1.7385,0.105854853455097,0.0748506846996071
3,2,0.5,1.196,NA,NA
3,2,1,1.0785,0.0714177848998413,0.0714177848998413
3,2,4,1.007,NA,NA
3,2,8,1.0175,0.0827314933988261,0.0827314933988261
3,2,32,0.994,0.0636396103067893,0.0636396103067893
3,2,128,0.987,NA,NA
3,3,0,1.739,0.113582569085225,0.0803150048247524
3,3,0.5,1.554,NA,NA
3,3,1,1.527,0.0325269119345812,0.0325269119345812
3,3,4,1.438,NA,NA
3,3,8,1.39025,0.155209938470447,0.155209938470447
3,3,32,1.25225,0.00954594154601828,0.00954594154601828
3,3,128,1.2165,NA,NA
3,4,0,1.54566666666667,0.270917576641556,0.19156765558587
3,4,0.5,1.206,NA,NA
3,4,1,0.9165,0.412243253431757,0.412243253431757
3,4,4,1.059,NA,NA
3,4,8,0.65075,0.194807918216894,0.194807918216894
3,4,32,0.5385,0.301934595566656,0.301934595566656
3,4,128,0.731,NA,NA
3,5,0,1.71666666666667,0.12491730598013,0.0883298741461045
3,5,0.5,1.23,NA,NA
3,5,1,1.2505,0.0445477272147525,0.0445477272147525
3,5,4,1.131,NA,NA
3,5,8,1.0785,0.224152849636136,0.224152849636136
3,5,32,0.97425,0.19763634534164,0.19763634534164
3,5,128,0.7335,NA,NA
3,6,0,1.70933333333333,0.132266145832308,0.0935262886394337
3,6,0.5,1.085,NA,NA
3,6,1,1.113,0.0622253967444162,0.0622253967444162
3,6,4,0.904,NA,NA
3,6,8,0.8935,0.331633080376491,0.331633080376491
3,6,32,0.79375,0.284610479427585,0.284610479427585
3,6,128,0.5885,NA,NA
3,7,0,1.72233333333333,0.101194532131599,0.071555339889254
3,7,0.5,1.153,NA,NA
3,7,1,1.173,0.0155563491861041,0.0155563491861041
3,7,4,0.848,NA,NA
3,7,8,0.80375,0.397747564417433,0.397747564417433
3,7,32,0.7545,0.381130555059549,0.381130555059549
3,7,128,0.507,NA,NA
3,8,0,1.73933333333333,0.106288914442351,0.0751576121671429
3,8,0.5,1.315,NA,NA
3,8,1,1.384,0.0834386001800127,0.0834386001800127
3,8,4,1.177,NA,NA
3,8,8,1.28075,0.204000306372319,0.204000306372319
3,8,32,1.15725,0.248548033587071,0.248548033587071
3,8,128,1.0865,NA,NA
3,9,0,1.7055,0.105293637034723,0.0744538447630476
3,9,0.5,1.262,NA,NA
3,9,1,1.197,0.0424264068711929,0.0424264068711929
3,9,4,1.138,NA,NA
3,9,8,1.07925,0.231577470838594,0.231577470838594
3,9,32,1.0195,0.208596500450032,0.208596500450032
3,9,128,0.8495,NA,NA
3,10,0,1.73033333333333,0.0979302472851638,0.0692471419386148
3,10,0.5,1.126,NA,NA
3,10,1,1.088,0.0014142135623731,0.0014142135623731
3,10,4,0.787,NA,NA
3,10,8,0.9705,0.143542676580869,0.143542676580869
3,10,32,0.848,0.135764501987817,0.135764501987817
3,10,128,0.7925,NA,NA
3,11,0,1.73066666666667,0.12002222016499,0.0848685257717292
3,11,0.5,1.088,NA,NA
3,11,1,1.0475,0.208596500450032,0.208596500450032
3,11,4,0.795,NA,NA
3,11,8,0.9555,0.167584307141212,0.167584307141212
3,11,32,0.90075,0.168644967312992,0.168644967312992
3,11,128,0.6585,NA,NA
3,12,0,1.69416666666667,0.126178775288609,0.0892218676483891
3,12,0.5,1.045,NA,NA
3,12,1,1.2925,0.0643467170879758,0.0643467170879758
3,12,4,0.603,NA,NA
3,12,8,0.956,0.220617315730203,0.220617315730203
3,12,32,0.922,0.216374675043083,0.216374675043083
3,12,128,0.7395,NA,NA
4,1,0,1.698,0.156387339641034,0.110582548351899
4,1,0.5,1.69,NA,NA
4,1,1,1.749,0.0933380951166242,0.0933380951166242
4,1,4,0.776,NA,NA
4,1,8,0.5335,0.0346482322781409,0.0346482322781409
4,1,32,0.3865,0.0134350288425444,0.0134350288425444
4,1,128,0.401,NA,NA
4,2,0,1.744,0.127070846381064,0.0898526571671645
4,2,0.5,1.753,NA,NA
4,2,1,1.809,0.0579827560572969,0.0579827560572969
4,2,4,0.459,NA,NA
4,2,8,0.1615,0.123743686707646,0.123743686707646
4,2,32,0.10775,0.0639931636973825,0.0639931636973825
4,2,128,0.1275,NA,NA
4,3,0,1.789,0.100059982010792,0.0707530918052349
4,3,0.5,1.796,NA,NA
4,3,1,1.817,0.043840620433566,0.043840620433566
4,3,4,0.463,NA,NA
4,3,8,0.0845,0.0756604255869606,0.0756604255869606
4,3,32,0.077,0.0707106781186548,0.0707106781186548
4,3,128,0.0255,NA,NA
4,4,0,1.79366666666667,0.123783412997596,0.0875280907290149
4,4,0.5,1.758,NA,NA
4,4,1,1.8555,0.0954594154601839,0.0954594154601839
4,4,4,1.099,NA,NA
4,4,8,0.16825,0.011667261889578,0.011667261889578
4,4,32,0.1465,0.0657609306503489,0.0657609306503489
4,4,128,0.115,NA,NA
4,5,0,1.73833333333333,0.178981377057317,0.126558945423335
4,5,0.5,1.749,NA,NA
4,5,1,1.8145,0.096873629022557,0.096873629022557
4,5,4,0.225,NA,NA
4,5,8,0.08,0.0919238815542512,0.0919238815542512
4,5,32,0.084,0.0678822509939086,0.0678822509939086
4,5,128,0.0475,NA,NA
4,6,0,1.7415,0.126270542883128,0.0892867571367669
4,6,0.5,1.735,NA,NA
4,6,1,1.544,0.101823376490863,0.101823376490863
4,6,4,1.146,NA,NA
4,6,8,1.18525,0.0385373195746668,0.0385373195746668
4,6,32,1.121,0.0523259018078044,0.0523259018078044
4,6,128,1.195,NA,NA
4,7,0,1.78666666666667,0.0822759584163766,0.0581778881248423
4,7,0.5,1.791,NA,NA
4,7,1,1.8,0.0381837661840736,0.0381837661840736
4,7,4,0.264,NA,NA
4,7,8,0.081,0.0905096679918781,0.0905096679918781
4,7,32,0.0705,0.081317279836453,0.081317279836453
4,7,128,0.012,NA,NA
4,8,0,1.76333333333333,0.116362937971389,0.0822810225183588
4,8,0.5,1.758,NA,NA
4,8,1,1.8085,0.0544472221513641,0.0544472221513641
4,8,4,0.31,NA,NA
4,8,8,0.099,0.0933380951166243,0.0933380951166243
4,8,32,0.07175,0.0795495128834866,0.0795495128834866
4,8,128,0.0205,NA,NA
4,9,0,1.7445,0.128338419812619,0.0907489669362688
4,9,0.5,1.761,NA,NA
4,9,1,1.825,0.104651803615609,0.104651803615609
4,9,4,0.209,NA,NA
4,9,8,0.08825,0.0943987552884041,0.0943987552884041
4,9,32,0.07475,0.0866205806953521,0.0866205806953521
4,9,128,0.027,NA,NA
4,10,0,1.72883333333333,0.0933197906841488,0.0659870568116708
4,10,0.5,1.735,NA,NA
4,10,1,1.7455,0.0883883476483184,0.0883883476483184
4,10,4,0.244,NA,NA
4,10,8,0.09375,0.0767210857587404,0.0767210857587404
4,10,32,0.12225,0.11985459941112,0.11985459941112
4,10,128,0.0445,NA,NA
4,11,0,1.75566666666667,0.091440326625255,0.0646580750306307
4,11,0.5,1.737,NA,NA
4,11,1,1.7515,0.0728319984622144,0.0728319984622144
4,11,4,0.208,NA,NA
4,11,8,0.07525,0.0844992603517924,0.0844992603517924
4,11,32,0.078,0.0763675323681471,0.0763675323681471
4,11,128,0.0145,NA,NA
4,12,0,1.50016666666667,0.225558381208354,0.159493860905888
4,12,0.5,1.655,NA,NA
4,12,1,1.625,0.123036579926459,0.123036579926459
4,12,4,0.693,NA,NA
4,12,8,0.14925,0.0265165042944955,0.0265165042944955
4,12,32,0.123,0.0551543289325507,0.0551543289325507
4,12,128,0.084,NA,NA
5,1,0,1.75133333333333,0.110183180809656,0.0779112743232112
5,1,0.5,1.723,NA,NA
5,1,1,1.72,0.148492424049175,0.148492424049175
5,1,4,1.46,NA,NA
5,1,8,1.5125,0.219910208949016,0.219910208949016
5,1,32,1.49275,0.219556655558423,0.219556655558423
5,1,128,1.2505,NA,NA
5,2,0,1.735,0.110774545812655,0.0783294325269882
5,2,0.5,1.702,NA,NA
5,2,1,1.717,0.128693434175952,0.128693434175952
5,2,4,1.461,NA,NA
5,2,8,1.51975,0.188443957186215,0.188443957186215
5,2,32,1.47575,0.212485587746558,0.212485587746558
5,2,128,1.292,NA,NA
5,3,0,1.745,0.125367459892908,0.088648181030408
5,3,0.5,1.687,NA,NA
5,3,1,1.71,0.140007142674936,0.140007142674936
5,3,4,1.48,NA,NA
5,3,8,1.55025,0.169352074094178,0.169352074094178
5,3,32,1.519,0.186676190233249,0.186676190233249
5,3,128,1.401,NA,NA
5,4,0,1.75733333333333,0.102919062050396,0.0727747666891943
5,4,0.5,1.687,NA,NA
5,4,1,1.725,0.142835569799683,0.142835569799683
5,4,4,1.522,NA,NA
5,4,8,1.54425,0.232991684400968,0.232991684400967
5,4,32,1.481,0.299813275223096,0.299813275223096
5,4,128,1.3025,NA,NA
5,5,0,1.711,0.0992018144995343,0.0701462757386307
5,5,0.5,1.575,NA,NA
5,5,1,1.6945,0.140714249456123,0.140714249456123
5,5,4,1.529,NA,NA
5,5,8,1.57075,0.172887608000111,0.172887608000111
5,5,32,1.52,0.15980613254816,0.15980613254816
5,5,128,1.3985,NA,NA
5,6,0,1.725,0.110322255234382,0.0780096147920243
5,6,0.5,1.67,NA,NA
5,6,1,1.6815,0.153442171517481,0.153442171517481
5,6,4,1.454,NA,NA
5,6,8,1.48025,0.213192694527744,0.213192694527744
5,6,32,1.431,0.253144227664784,0.253144227664784
5,6,128,1.2165,NA,NA
5,7,0,1.734,0.0942974018730103,0.0666783323126787
5,7,0.5,1.667,NA,NA
5,7,1,1.678,0.15980613254816,0.15980613254816
5,7,4,1.434,NA,NA
5,7,8,1.489,0.176776695296637,0.176776695296637
5,7,32,1.4265,0.163341666454093,0.163341666454093
5,7,128,1.237,NA,NA
5,8,0,1.73733333333333,0.095798399429914,0.0677396978637097
5,8,0.5,1.683,NA,NA
5,8,1,1.697,0.141421356237309,0.141421356237309
5,8,4,1.462,NA,NA
5,8,8,1.50925,0.148138870658582,0.148138870658582
5,8,32,1.45175,0.143189123190276,0.143189123190276
5,8,128,1.3195,NA,NA
5,9,0,1.72666666666667,0.111073549206521,0.0785408598543883
5,9,0.5,1.669,NA,NA
5,9,1,1.68,0.154149278298667,0.154149278298667
5,9,4,1.335,NA,NA
5,9,8,1.45125,0.306530789644368,0.306530789644368
5,9,32,1.4155,0.320319371877506,0.320319371877506
5,9,128,1.165,NA,NA
5,10,0,1.71733333333333,0.0915660053367697,0.0647469432997935
5,10,0.5,1.69,NA,NA
5,10,1,1.687,0.151320851173921,0.151320851173921
5,10,4,1.429,NA,NA
5,10,8,1.4895,0.222738636073762,0.222738636073762
5,10,32,1.4355,0.287792459942925,0.287792459942925
5,10,128,1.197,NA,NA
5,11,0,1.7305,0.100519898527605,0.0710783018930531
5,11,0.5,1.719,NA,NA
5,11,1,1.679,0.145663996924429,0.145663996924429
5,11,4,1.469,NA,NA
5,11,8,1.447,0.287085353161738,0.287085353161738
5,11,32,1.37,0.306884343034962,0.306884343034962
5,11,128,1.1,NA,NA
5,12,0,1.704,0.109219961545498,0.0772301754497554
5,12,0.5,1.651,NA,NA
5,12,1,1.686,0.141421356237309,0.141421356237309
5,12,4,1.439,NA,NA
5,12,8,1.536,0.213546247918337,0.213546247918337
5,12,32,1.46775,0.235113004744527,0.235113004744527
5,12,128,1.238,NA,NA
6,1,0,1.6815,0.104810543362774,0.0741122459516645
6,1,0.5,1.645,NA,NA
6,1,1,1.725,0.110308657865101,0.110308657865101
6,1,4,0.872,NA,NA
6,1,8,0.2985,0.0502045814642449,0.0502045814642449
6,1,32,0.2575,0.0714177848998413,0.0714177848998413
6,1,128,1.06,NA,NA
6,2,0,1.70183333333333,0.107368912322578,0.0759212859919185
6,2,0.5,1.703,NA,NA
6,2,1,1.786,0.0636396103067892,0.0636396103067892
6,2,4,0.559,NA,NA
6,2,8,0.24875,0.116319065505187,0.116319065505187
6,2,32,0.18575,0.110662211255695,0.110662211255695
6,2,128,0.424,NA,NA
6,3,0,1.6855,0.0863003476238653,0.0610235610235915
6,3,0.5,1.717,NA,NA
6,3,1,1.759,0.0537401153701775,0.0537401153701775
6,3,4,0.62,NA,NA
6,3,8,0.34025,0.0314662517628014,0.0314662517628014
6,3,32,0.29675,0.025809397513309,0.025809397513309
6,3,128,0.2685,NA,NA
6,4,0,1.78166666666667,0.0895786432880814,0.0633416661184932
6,4,0.5,1.774,NA,NA
6,4,1,1.8355,0.0261629509039024,0.0261629509039024
6,4,4,0.689,NA,NA
6,4,8,0.19875,0.0470226009489054,0.0470226009489054
6,4,32,0.17625,0.0491439212924651,0.0491439212924651
6,4,128,0.1735,NA,NA
6,5,0,1.697,0.0898220462915425,0.0635137780328017
6,5,0.5,1.692,NA,NA
6,5,1,1.7635,0.0459619407771256,0.0459619407771256
6,5,4,0.647,NA,NA
6,5,8,0.261,0.0410121933088197,0.0410121933088197
6,5,32,0.2395,0.0558614357137373,0.0558614357137373
6,5,128,0.2625,NA,NA
6,6,0,1.7355,0.116583660947836,0.0824370972317682
6,6,0.5,1.719,NA,NA
6,6,1,1.799,0.0551543289325508,0.0551543289325508
6,6,4,0.392,NA,NA
6,6,8,0.14925,0.0661144840409422,0.0661144840409422
6,6,32,0.1275,0.0799030662740799,0.0799030662740799
6,6,128,0.0965,NA,NA
6,7,0,1.75616666666667,0.0777501339763047,0.0549776469728076
6,7,0.5,1.779,NA,NA
6,7,1,1.805,0.0155563491861041,0.0155563491861041
6,7,4,0.434,NA,NA
6,7,8,0.1365,0.0869741340859454,0.0869741340859454
6,7,32,0.1355,0.0883883476483184,0.0883883476483184
6,7,128,0.1015,NA,NA
6,8,0,1.69233333333333,0.097909822455836,0.0692326994032925
6,8,0.5,1.7,NA,NA
6,8,1,1.7485,0.0318198051533946,0.0318198051533946
6,8,4,0.599,NA,NA
6,8,8,0.2455,0.00494974746830584,0.00494974746830584
6,8,32,0.211,0.0438406204335659,0.0438406204335659
6,8,128,0.223,NA,NA
6,9,0,1.76116666666667,0.065384121415932,0.0462335556351301
6,9,0.5,1.773,NA,NA
6,9,1,1.7895,0.0261629509039024,0.0261629509039024
6,9,4,0.52,NA,NA
6,9,8,0.12975,0.0781352993211135,0.0781352993211135
6,9,32,0.1285,0.0784888527117068,0.0784888527117068
6,9,128,0.107,NA,NA
6,10,0,1.75033333333333,0.0715984171147193,0.050627726264041
6,10,0.5,1.744,NA,NA
6,10,1,1.805,0.0509116882454315,0.0509116882454315
6,10,4,0.345,NA,NA
6,10,8,0.22925,0.0901561146012848,0.0901561146012848
6,10,32,0.2115,0.0714177848998413,0.0714177848998413
6,10,128,0.1745,NA,NA
6,11,0,1.64666666666667,0.0509542278258962,0.0360300800258155
6,11,0.5,1.677,NA,NA
6,11,1,1.6875,0.00919238815542505,0.00919238815542505
6,11,4,0.268,NA,NA
6,11,8,0.30525,0.018031222920257,0.018031222920257
6,11,32,0.19875,0.130461201128918,0.130461201128918
6,11,128,0.162,NA,NA
6,12,0,1.69783333333333,0.0390074779155655,0.0275824521510809
6,12,0.5,1.729,NA,NA
6,12,1,1.774,0.0282842712474619,0.0282842712474619
6,12,4,0.273,NA,NA
6,12,8,0.15275,0.0767210857587404,0.0767210857587404
6,12,32,0.118,0.074953318805774,0.074953318805774
6,12,128,0.0755,NA,NA
7,1,0,1.62266666666667,0.0762714450717523,0.0539320560211333
7,1,0.5,1.68,NA,NA
7,1,1,1.6235,0.0417193000900063,0.0417193000900063
7,1,4,0.444,NA,NA
7,1,8,0.224,0.015556349186104,0.015556349186104
7,1,32,0.20975,0.000353553390593274,0.000353553390593274
7,1,128,0.133,NA,NA
7,2,0,1.70533333333333,0.108702959174686,0.0768645995674646
7,2,0.5,1.704,NA,NA
7,2,1,1.752,0.0523259018078044,0.0523259018078044
7,2,4,0.616,NA,NA
7,2,8,0.20125,0.0675286976033153,0.0675286976033153
7,2,32,0.1075,0.0403050865276332,0.0403050865276332
7,2,128,0.101,NA,NA
7,3,0,1.73733333333333,0.100664459136943,0.0711805216802088
7,3,0.5,1.731,NA,NA
7,3,1,1.769,0.0537401153701775,0.0537401153701775
7,3,4,1.057,NA,NA
7,3,8,0.2715,0.0629325035256027,0.0629325035256027
7,3,32,0.1955,0.00777817459305203,0.00777817459305203
7,3,128,0.186,NA,NA
7,4,0,1.7035,0.129337736179353,0.0914555903157375
7,4,0.5,1.679,NA,NA
7,4,1,1.7515,0.0261629509039022,0.0261629509039022
7,4,4,0.937,NA,NA
7,4,8,0.3755,0.115258405333407,0.115258405333407
7,4,32,0.2655,0.0332340187157677,0.0332340187157677
7,4,128,0.1935,NA,NA
7,5,0,1.66483333333333,0.0729423288175895,0.0515780153424564
7,5,0.5,1.68,NA,NA
7,5,1,1.717,0.0212132034355964,0.0212132034355964
7,5,4,0.852,NA,NA
7,5,8,0.4215,0.266579256507328,0.266579256507328
7,5,32,0.37125,0.1997576656852,0.1997576656852
7,5,128,0.4125,NA,NA
7,6,0,1.71433333333333,0.117406700547002,0.0830190741135233
7,6,0.5,1.705,NA,NA
7,6,1,1.7725,0.0487903679018717,0.0487903679018717
7,6,4,0.737,NA,NA
